date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:45:43	56567/56567	---M-Z	200	added ('OK')	image/svg+xml	etag:%22388525e-dcf7-5c84ae99cc993%22	https://www.plani.co.kr/plani/fonts/karla/karla-v15-latin-regular.svg	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/karla/karla-v15-latin-regular.svg	(from https://www.plani.co.kr/plani/css/font.css)
13:45:43	12724/12724	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:42%20GMT	https://www.plani.co.kr/plani/fonts/karla/karla-v15-latin-500.eot	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/karla/karla-v15-latin-500.eot	(from https://www.plani.co.kr/plani/css/font.css)
13:45:43	12724/12724	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:42%20GMT	https://www.plani.co.kr/plani/fonts/karla/karla-v15-latin-500.eot?	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/karla/karla-v15-latin-500d41d.eot	(from https://www.plani.co.kr/plani/css/font.css)
13:45:43	11364/11364	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:43%20GMT	https://www.plani.co.kr/plani/fonts/karla/karla-v15-latin-500.woff2	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/karla/karla-v15-latin-500.woff2	(from https://www.plani.co.kr/plani/css/font.css)
13:45:44	14456/14456	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:43%20GMT	https://www.plani.co.kr/plani/fonts/karla/karla-v15-latin-500.woff	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/karla/karla-v15-latin-500.woff	(from https://www.plani.co.kr/plani/css/font.css)
13:45:44	21912/21912	---M--	200	added ('OK')	application/x-font-ttf	date:Thu,%2029%20Jul%202021%2022:49:16%20GMT	https://www.plani.co.kr/plani/fonts/karla/karla-v15-latin-500.ttf	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/karla/karla-v15-latin-500.ttf	(from https://www.plani.co.kr/plani/css/font.css)
13:45:44	56611/56611	---M-Z	200	added ('OK')	image/svg+xml	etag:%223885263-dd23-5c84ae99cfc5b%22	https://www.plani.co.kr/plani/fonts/karla/karla-v15-latin-500.svg	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/karla/karla-v15-latin-500.svg	(from https://www.plani.co.kr/plani/css/font.css)
13:45:44	12753/12753	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:44%20GMT	https://www.plani.co.kr/plani/fonts/karla/karla-v15-latin-600.eot	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/karla/karla-v15-latin-600.eot	(from https://www.plani.co.kr/plani/css/font.css)
13:45:44	12753/12753	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:44%20GMT	https://www.plani.co.kr/plani/fonts/karla/karla-v15-latin-600.eot?	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/karla/karla-v15-latin-600d41d.eot	(from https://www.plani.co.kr/plani/css/font.css)
13:45:45	11328/11328	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:44%20GMT	https://www.plani.co.kr/plani/fonts/karla/karla-v15-latin-600.woff2	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/karla/karla-v15-latin-600.woff2	(from https://www.plani.co.kr/plani/css/font.css)
13:45:45	14468/14468	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:44%20GMT	https://www.plani.co.kr/plani/fonts/karla/karla-v15-latin-600.woff	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/karla/karla-v15-latin-600.woff	(from https://www.plani.co.kr/plani/css/font.css)
13:45:45	21916/21916	---M--	200	added ('OK')	application/x-font-ttf	date:Thu,%2029%20Jul%202021%2022:49:16%20GMT	https://www.plani.co.kr/plani/fonts/karla/karla-v15-latin-600.ttf	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/karla/karla-v15-latin-600.ttf	(from https://www.plani.co.kr/plani/css/font.css)
13:45:45	56658/56658	---M-Z	200	added ('OK')	image/svg+xml	etag:%22388525d-dd52-5c84ae99cb9f3%22	https://www.plani.co.kr/plani/fonts/karla/karla-v15-latin-600.svg	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/karla/karla-v15-latin-600.svg	(from https://www.plani.co.kr/plani/css/font.css)
13:45:45	12618/12618	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:45%20GMT	https://www.plani.co.kr/plani/fonts/karla/karla-v15-latin-700.eot	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/karla/karla-v15-latin-700.eot	(from https://www.plani.co.kr/plani/css/font.css)
13:45:46	12618/12618	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:45%20GMT	https://www.plani.co.kr/plani/fonts/karla/karla-v15-latin-700.eot?	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/karla/karla-v15-latin-700d41d.eot	(from https://www.plani.co.kr/plani/css/font.css)
13:45:46	11292/11292	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:45%20GMT	https://www.plani.co.kr/plani/fonts/karla/karla-v15-latin-700.woff2	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/karla/karla-v15-latin-700.woff2	(from https://www.plani.co.kr/plani/css/font.css)
13:45:46	14336/14336	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:45%20GMT	https://www.plani.co.kr/plani/fonts/karla/karla-v15-latin-700.woff	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/karla/karla-v15-latin-700.woff	(from https://www.plani.co.kr/plani/css/font.css)
13:45:46	21916/21916	---M--	200	added ('OK')	application/x-font-ttf	date:Thu,%2029%20Jul%202021%2022:49:16%20GMT	https://www.plani.co.kr/plani/fonts/karla/karla-v15-latin-700.ttf	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/karla/karla-v15-latin-700.ttf	(from https://www.plani.co.kr/plani/css/font.css)
13:45:47	56686/56686	---M-Z	200	added ('OK')	image/svg+xml	etag:%223885275-dd6e-5c84ae99da452%22	https://www.plani.co.kr/plani/fonts/karla/karla-v15-latin-700.svg	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/karla/karla-v15-latin-700.svg	(from https://www.plani.co.kr/plani/css/font.css)
13:45:47	12779/12779	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:46%20GMT	https://www.plani.co.kr/plani/fonts/karla/karla-v15-latin-800.eot	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/karla/karla-v15-latin-800.eot	(from https://www.plani.co.kr/plani/css/font.css)
13:45:47	12779/12779	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:46%20GMT	https://www.plani.co.kr/plani/fonts/karla/karla-v15-latin-800.eot?	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/karla/karla-v15-latin-800d41d.eot	(from https://www.plani.co.kr/plani/css/font.css)
13:45:47	11436/11436	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:47%20GMT	https://www.plani.co.kr/plani/fonts/karla/karla-v15-latin-800.woff2	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/karla/karla-v15-latin-800.woff2	(from https://www.plani.co.kr/plani/css/font.css)
13:45:47	14548/14548	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:47%20GMT	https://www.plani.co.kr/plani/fonts/karla/karla-v15-latin-800.woff	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/karla/karla-v15-latin-800.woff	(from https://www.plani.co.kr/plani/css/font.css)
13:45:48	22208/22208	---M--	200	added ('OK')	application/x-font-ttf	date:Thu,%2029%20Jul%202021%2022:49:16%20GMT	https://www.plani.co.kr/plani/fonts/karla/karla-v15-latin-800.ttf	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/karla/karla-v15-latin-800.ttf	(from https://www.plani.co.kr/plani/css/font.css)
13:45:48	56947/56947	---M-Z	200	added ('OK')	image/svg+xml	etag:%223885276-de73-5c84ae99dac22%22	https://www.plani.co.kr/plani/fonts/karla/karla-v15-latin-800.svg	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/karla/karla-v15-latin-800.svg	(from https://www.plani.co.kr/plani/css/font.css)
13:45:48	314356/314356	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:47%20GMT	https://www.plani.co.kr/plani/fonts/Quentin/woff/Quentin.woff	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/Quentin/woff/Quentin.woff	(from https://www.plani.co.kr/plani/css/font.css)
13:45:48	87976/87976	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:48%20GMT	https://www.plani.co.kr/plani/fonts/Roboto/woff/Roboto-Light.woff	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/Roboto/woff/Roboto-Light.woff	(from https://www.plani.co.kr/plani/css/font.css)
13:45:49	88136/88136	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:48%20GMT	https://www.plani.co.kr/plani/fonts/Roboto/woff/Roboto-Regular.woff	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/Roboto/woff/Roboto-Regular.woff	(from https://www.plani.co.kr/plani/css/font.css)
13:45:49	88868/88868	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:48%20GMT	https://www.plani.co.kr/plani/fonts/Roboto/woff/Roboto-Medium.woff	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/Roboto/woff/Roboto-Medium.woff	(from https://www.plani.co.kr/plani/css/font.css)
13:45:49	88620/88620	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:48%20GMT	https://www.plani.co.kr/plani/fonts/Roboto/woff/Roboto-Bold.woff	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/Roboto/woff/Roboto-Bold.woff	(from https://www.plani.co.kr/plani/css/font.css)
13:45:49	0/0	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Sep%202021%2004:45:49%20GMT	https://www.plani.co.kr/images/hit/common/select_arr.png	C:/copy22222/ghf/www.plani.co.kr/images/hit/common/select_arr.png	(from https://www.plani.co.kr/plani/css/common.css)
13:45:50	1451/1451	---M-Z	200	added ('OK')	image/png	date:Fri,%2017%20Sep%202021%2004:45:49%20GMT	https://www.plani.co.kr/plani/images/common/important.png	C:/copy22222/ghf/www.plani.co.kr/plani/images/common/important.png	(from https://www.plani.co.kr/plani/css/common.css)
13:45:50	2066/2066	---M-Z	200	added ('OK')	image/png	date:Fri,%2017%20Sep%202021%2004:45:49%20GMT	https://www.plani.co.kr/plani/images/common/mCont_scroll_ico.png	C:/copy22222/ghf/www.plani.co.kr/plani/images/common/mCont_scroll_ico.png	(from https://www.plani.co.kr/plani/css/common.css)
13:45:50	1265/1265	---M-Z	200	added ('OK')	image/png	date:Fri,%2017%20Sep%202021%2004:45:49%20GMT	https://www.plani.co.kr/plani/images/common/mCont_scroll_ico_arr.png	C:/copy22222/ghf/www.plani.co.kr/plani/images/common/mCont_scroll_ico_arr.png	(from https://www.plani.co.kr/plani/css/common.css)
13:45:51	2040/2040	---M-Z	200	added ('OK')	image/svg+xml	etag:%22388538f-7f8-5c84ae9d80549%22	https://www.plani.co.kr/plani/images/layout/logo.svg	C:/copy22222/ghf/www.plani.co.kr/plani/images/layout/logo.svg	(from https://www.plani.co.kr/plani/css/layout.css)
13:45:51	479/479	---M-Z	200	added ('OK')	image/svg+xml	etag:%22388538a-1df-5c84ae9d7da52%22	https://www.plani.co.kr/plani/images/common/link_2.svg	C:/copy22222/ghf/www.plani.co.kr/plani/images/common/link_2.svg	(from https://www.plani.co.kr/plani/css/layout.css)
13:45:51	6992/6992	---M-Z	200	added ('OK')	image/png	date:Fri,%2017%20Sep%202021%2004:45:50%20GMT	https://www.plani.co.kr/plani/images/common//j_ui/ui-icons_444444_256x240.png	C:/copy22222/ghf/www.plani.co.kr/plani/images/common/j_ui/ui-icons_444444_256x240.png	(from https://www.plani.co.kr/plani/css/jquery-ui.min.css)
13:45:51	685/685	---M-Z	200	added ('OK')	image/svg+xml	etag:%223885376-2ad-5c84ae9d76522%22	https://www.plani.co.kr/plani/images/common/has_link.svg	C:/copy22222/ghf/www.plani.co.kr/plani/images/common/has_link.svg	(from https://www.plani.co.kr/plani/css/content.css)
13:45:51	364/364	---M-Z	200	added ('OK')	image/svg+xml	etag:%223885389-16c-5c84ae9d7da52%22	https://www.plani.co.kr/plani/images/common/link.svg	C:/copy22222/ghf/www.plani.co.kr/plani/images/common/link.svg	(from https://www.plani.co.kr/plani/css/content.css)
13:45:52	706/706	---M-Z	200	added ('OK')	image/svg+xml	etag:%223885375-2c2-5c84ae9d741fa%22	https://www.plani.co.kr/plani/images/common/arrow_left_before.svg	C:/copy22222/ghf/www.plani.co.kr/plani/images/common/arrow_left_before.svg	(from https://www.plani.co.kr/plani/css/content.css)
13:45:52	803/803	---M-Z	200	added ('OK')	image/svg+xml	etag:%223885379-323-5c84ae9d79fba%22	https://www.plani.co.kr/plani/images/common/arrow_right_before.svg	C:/copy22222/ghf/www.plani.co.kr/plani/images/common/arrow_right_before.svg	(from https://www.plani.co.kr/plani/css/content.css)
13:45:52	697/697	---M-Z	200	added ('OK')	image/svg+xml	etag:%223885377-2b9-5c84ae9d78462%22	https://www.plani.co.kr/plani/images/common/arrow_left_after.svg	C:/copy22222/ghf/www.plani.co.kr/plani/images/common/arrow_left_after.svg	(from https://www.plani.co.kr/plani/css/content.css)
13:45:52	794/794	---M-Z	200	added ('OK')	image/svg+xml	etag:%223885373-31a-5c84ae9d7131b%22	https://www.plani.co.kr/plani/images/common/arrow_right_after.svg	C:/copy22222/ghf/www.plani.co.kr/plani/images/common/arrow_right_after.svg	(from https://www.plani.co.kr/plani/css/content.css)
13:45:52	779/779	---M-Z	200	added ('OK')	image/svg+xml	etag:%22388537f-30b-5c84ae9d7b72a%22	https://www.plani.co.kr/plani/images/common/arrow_bottom.svg	C:/copy22222/ghf/www.plani.co.kr/plani/images/common/arrow_bottom.svg	(from https://www.plani.co.kr/plani/css/content.css)
13:45:53	357/357	---M-Z	200	added ('OK')	image/png	date:Fri,%2017%20Sep%202021%2004:45:52%20GMT	https://www.plani.co.kr/plani/images/contents/bm_arrow.png	C:/copy22222/ghf/www.plani.co.kr/plani/images/contents/bm_arrow.png	(from https://www.plani.co.kr/plani/css/content.css)
13:45:53	393/393	---M-Z	200	added ('OK')	image/png	date:Fri,%2017%20Sep%202021%2004:45:52%20GMT	https://www.plani.co.kr/plani/images/contents/bm_arrow_hover.png	C:/copy22222/ghf/www.plani.co.kr/plani/images/contents/bm_arrow_hover.png	(from https://www.plani.co.kr/plani/css/content.css)
13:45:53	88280/88280	---MCZ	200	added ('OK')	image/png	date:Fri,%2017%20Sep%202021%2004:45:52%20GMT	https://www.plani.co.kr/plani/images/contents/branding01.png	C:/copy22222/ghf/www.plani.co.kr/plani/images/contents/branding01.png	(from https://www.plani.co.kr/plani/css/content.css)
13:45:53	104067/104067	---MCZ	200	added ('OK')	image/png	date:Fri,%2017%20Sep%202021%2004:45:53%20GMT	https://www.plani.co.kr/plani/images/contents/branding02.png	C:/copy22222/ghf/www.plani.co.kr/plani/images/contents/branding02.png	(from https://www.plani.co.kr/plani/css/content.css)
13:45:53	62795/62795	---M-Z	200	added ('OK')	image/png	date:Fri,%2017%20Sep%202021%2004:45:53%20GMT	https://www.plani.co.kr/plani/images/contents/branding03.png	C:/copy22222/ghf/www.plani.co.kr/plani/images/contents/branding03.png	(from https://www.plani.co.kr/plani/css/content.css)
13:45:54	102353/102353	---MCZ	200	added ('OK')	image/png	date:Fri,%2017%20Sep%202021%2004:45:53%20GMT	https://www.plani.co.kr/plani/images/contents/branding04.png	C:/copy22222/ghf/www.plani.co.kr/plani/images/contents/branding04.png	(from https://www.plani.co.kr/plani/css/content.css)
13:45:54	24272/24272	---M-Z	200	added ('OK')	image/png	date:Fri,%2017%20Sep%202021%2004:45:53%20GMT	https://www.plani.co.kr/plani/images/contents/branding05.png	C:/copy22222/ghf/www.plani.co.kr/plani/images/contents/branding05.png	(from https://www.plani.co.kr/plani/css/content.css)
13:45:54	354/354	---M-Z	200	added ('OK')	image/png	date:Fri,%2017%20Sep%202021%2004:45:54%20GMT	https://www.plani.co.kr/plani/images/contents/arrow.png	C:/copy22222/ghf/www.plani.co.kr/plani/images/contents/arrow.png	(from https://www.plani.co.kr/plani/css/content.css)
13:45:54	1236/1236	---M-Z	200	added ('OK')	image/png	date:Fri,%2017%20Sep%202021%2004:45:54%20GMT	https://www.plani.co.kr/plani/images/contents/story_before.png	C:/copy22222/ghf/www.plani.co.kr/plani/images/contents/story_before.png	(from https://www.plani.co.kr/plani/css/content.css)
13:45:55	13732/13732	---M-Z	200	added ('OK')	image/png	date:Fri,%2017%20Sep%202021%2004:45:54%20GMT	https://www.plani.co.kr/plani/images/contents/branding_visual_box_img01.png	C:/copy22222/ghf/www.plani.co.kr/plani/images/contents/branding_visual_box_img01.png	(from https://www.plani.co.kr/plani/css/content.css)
13:45:55	502184/502184	---MCZ	200	added ('OK')	image/png	date:Fri,%2017%20Sep%202021%2004:45:54%20GMT	https://www.plani.co.kr/plani/images/contents/branding_visual_box_img02.png	C:/copy22222/ghf/www.plani.co.kr/plani/images/contents/branding_visual_box_img02.png	(from https://www.plani.co.kr/plani/css/content.css)
13:45:55	896914/896914	---MCZ	200	added ('OK')	image/png	date:Fri,%2017%20Sep%202021%2004:45:54%20GMT	https://www.plani.co.kr/plani/images/contents/mission_visual_box_img02.png	C:/copy22222/ghf/www.plani.co.kr/plani/images/contents/mission_visual_box_img02.png	(from https://www.plani.co.kr/plani/css/content.css)
13:45:55	41514/41514	---M-Z	200	added ('OK')	image/png	date:Fri,%2017%20Sep%202021%2004:45:55%20GMT	https://www.plani.co.kr/plani/images/contents/mission_visual_box_img01.png	C:/copy22222/ghf/www.plani.co.kr/plani/images/contents/mission_visual_box_img01.png	(from https://www.plani.co.kr/plani/css/content.css)
13:45:55	78838/78838	---MCZ	200	added ('OK')	image/png	date:Fri,%2017%20Sep%202021%2004:45:55%20GMT	https://www.plani.co.kr/plani/images/contents/mission_kind_img01.png	C:/copy22222/ghf/www.plani.co.kr/plani/images/contents/mission_kind_img01.png	(from https://www.plani.co.kr/plani/css/content.css)
13:45:56	537992/537992	---MCZ	200	added ('OK')	image/png	date:Fri,%2017%20Sep%202021%2004:45:55%20GMT	https://www.plani.co.kr/plani/images/contents/vision_bg.png	C:/copy22222/ghf/www.plani.co.kr/plani/images/contents/vision_bg.png	(from https://www.plani.co.kr/plani/css/content.css)
13:45:56	100729/100729	---MCZ	200	added ('OK')	image/png	date:Fri,%2017%20Sep%202021%2004:45:56%20GMT	https://www.plani.co.kr/plani/images/contents/circle02.png	C:/copy22222/ghf/www.plani.co.kr/plani/images/contents/circle02.png	(from https://www.plani.co.kr/plani/css/content.css)
13:45:56	141996/141996	---MCZ	200	added ('OK')	image/png	date:Fri,%2017%20Sep%202021%2004:45:56%20GMT	https://www.plani.co.kr/plani/images/contents/circle03.png	C:/copy22222/ghf/www.plani.co.kr/plani/images/contents/circle03.png	(from https://www.plani.co.kr/plani/css/content.css)
13:45:56	898224/898224	---MCZ	200	added ('OK')	image/png	date:Fri,%2017%20Sep%202021%2004:45:55%20GMT	https://www.plani.co.kr/plani/images/contents/circle01.png	C:/copy22222/ghf/www.plani.co.kr/plani/images/contents/circle01.png	(from https://www.plani.co.kr/plani/css/content.css)
13:45:57	79695/79695	---MCZ	200	added ('OK')	image/png	date:Fri,%2017%20Sep%202021%2004:45:56%20GMT	https://www.plani.co.kr/plani/images/contents/circle01_mo.png	C:/copy22222/ghf/www.plani.co.kr/plani/images/contents/circle01_mo.png	(from https://www.plani.co.kr/plani/css/content.css)
13:45:57	11980/11980	---M-Z	200	added ('OK')	image/png	date:Fri,%2017%20Sep%202021%2004:45:56%20GMT	https://www.plani.co.kr/plani/images/contents/circle02_mo.png	C:/copy22222/ghf/www.plani.co.kr/plani/images/contents/circle02_mo.png	(from https://www.plani.co.kr/plani/css/content.css)
13:45:57	25108/25108	---M-Z	200	added ('OK')	image/png	date:Fri,%2017%20Sep%202021%2004:45:56%20GMT	https://www.plani.co.kr/plani/images/contents/circle03_mo.png	C:/copy22222/ghf/www.plani.co.kr/plani/images/contents/circle03_mo.png	(from https://www.plani.co.kr/plani/css/content.css)
13:45:57	718938/718938	---MCZ	200	added ('OK')	image/png	date:Fri,%2017%20Sep%202021%2004:45:57%20GMT	https://www.plani.co.kr/plani/images/contents/space_bg.png	C:/copy22222/ghf/www.plani.co.kr/plani/images/contents/space_bg.png	(from https://www.plani.co.kr/plani/css/content.css)
13:45:57	771/771	---M-Z	200	added ('OK')	image/svg+xml	etag:%223885328-303-5c84ae9cee17f%22	https://www.plani.co.kr/plani/images/contents/feedback_icon1.svg	C:/copy22222/ghf/www.plani.co.kr/plani/images/contents/feedback_icon1.svg	(from https://www.plani.co.kr/plani/css/content.css)
13:45:58	615/615	---M-Z	200	added ('OK')	image/svg+xml	etag:%22388533d-267-5c84ae9d0d57c%22	https://www.plani.co.kr/plani/images/contents/feedback_icon2.svg	C:/copy22222/ghf/www.plani.co.kr/plani/images/contents/feedback_icon2.svg	(from https://www.plani.co.kr/plani/css/content.css)
13:45:58	629/629	---M-Z	200	added ('OK')	image/svg+xml	etag:%223885320-275-5c84ae9cd89c1%22	https://www.plani.co.kr/plani/images/contents/feedback_icon3.svg	C:/copy22222/ghf/www.plani.co.kr/plani/images/contents/feedback_icon3.svg	(from https://www.plani.co.kr/plani/css/content.css)
13:45:58	574/574	---M-Z	200	added ('OK')	image/svg+xml	etag:%223885342-23e-5c84ae9d17d73%22	https://www.plani.co.kr/plani/images/contents/feedback_icon4.svg	C:/copy22222/ghf/www.plani.co.kr/plani/images/contents/feedback_icon4.svg	(from https://www.plani.co.kr/plani/css/content.css)
13:45:58	1632/1632	---M-Z	200	added ('OK')	image/svg+xml	etag:%223885343-660-5c84ae9d18543%22	https://www.plani.co.kr/plani/images/contents/feedback_icon1_hover.svg	C:/copy22222/ghf/www.plani.co.kr/plani/images/contents/feedback_icon1_hover.svg	(from https://www.plani.co.kr/plani/css/content.css)
13:45:59	1298/1298	---M-Z	200	added ('OK')	image/svg+xml	etag:%223885333-512-5c84ae9cf8976%22	https://www.plani.co.kr/plani/images/contents/feedback_icon2_hover.svg	C:/copy22222/ghf/www.plani.co.kr/plani/images/contents/feedback_icon2_hover.svg	(from https://www.plani.co.kr/plani/css/content.css)
13:45:59	1064/1064	---M-Z	200	added ('OK')	image/svg+xml	etag:%223885359-428-5c84ae9d4927f%22	https://www.plani.co.kr/plani/images/contents/feedback_icon3_hover.svg	C:/copy22222/ghf/www.plani.co.kr/plani/images/contents/feedback_icon3_hover.svg	(from https://www.plani.co.kr/plani/css/content.css)
13:45:59	779/779	---M-Z	200	added ('OK')	image/svg+xml	etag:%223885334-30b-5c84ae9cf9146%22	https://www.plani.co.kr/plani/images/contents/feedback_icon4_hover.svg	C:/copy22222/ghf/www.plani.co.kr/plani/images/contents/feedback_icon4_hover.svg	(from https://www.plani.co.kr/plani/css/content.css)
13:45:59	2025/2025	---M-Z	200	added ('OK')	image/svg+xml	etag:%223885392-7e9-5c84ae9d84b99%22	https://www.plani.co.kr/plani/images/layout/logo_white.svg	C:/copy22222/ghf/www.plani.co.kr/plani/images/layout/logo_white.svg	(from https://www.plani.co.kr/plani/css/content.css)
13:45:59	571595/571595	---MCZ	200	added ('OK')	image/jpeg	date:Fri,%2017%20Sep%202021%2004:45:59%20GMT	https://www.plani.co.kr/plani/images/contents/worth_bg.jpg	C:/copy22222/ghf/www.plani.co.kr/plani/images/contents/worth_bg.jpg	(from https://www.plani.co.kr/plani/css/content.css)
13:46:00	73465/73465	---MCZ	200	added ('OK')	image/jpeg	date:Fri,%2017%20Sep%202021%2004:45:59%20GMT	https://www.plani.co.kr/plani/images/contents/cover_sample.jpg	C:/copy22222/ghf/www.plani.co.kr/plani/images/contents/cover_sample.jpg	(from https://www.plani.co.kr/plani/css/content.css)
13:46:00	0/0	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Sep%202021%2004:45:59%20GMT	https://www.plani.co.kr/plani/css/mCSB_buttons.png	C:/copy22222/ghf/www.plani.co.kr/plani/css/mCSB_buttons.149.delayed	(from https://www.plani.co.kr/plani/css/jquery.mCustomScrollbar.min.css)
13:46:00	137228/137228	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:46:00%20GMT	https://www.plani.co.kr/plani/fonts/xeicon/xeicon.eot?3ka2yj	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/xeicon/xeicon75d5.eot	(from https://www.plani.co.kr/plani/css/xeicon.min.css)
13:46:01	57300/57300	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:46:00%20GMT	https://www.plani.co.kr/plani/fonts/xeicon/xeicon.woff2?3ka2yj	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/xeicon/xeicon75d5.woff2	(from https://www.plani.co.kr/plani/css/xeicon.min.css)
13:46:01	137068/137068	---M--	200	added ('OK')	application/x-font-ttf	date:Thu,%2029%20Jul%202021%2022:49:17%20GMT	https://www.plani.co.kr/plani/fonts/xeicon/xeicon.ttf?3ka2yj	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/xeicon/xeicon75d5.ttf	(from https://www.plani.co.kr/plani/css/xeicon.min.css)
13:46:01	137144/137144	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:46:00%20GMT	https://www.plani.co.kr/plani/fonts/xeicon/xeicon.woff?3ka2yj	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/xeicon/xeicon75d5.woff	(from https://www.plani.co.kr/plani/css/xeicon.min.css)
13:46:02	550393/550393	---MCZ	200	added ('OK')	image/svg+xml	etag:%2238852b2-865f9-5c84ae9af3c1f%22	https://www.plani.co.kr/plani/fonts/xeicon/xeicon.svg?3ka2yj	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/xeicon/xeicon75d5.svg	(from https://www.plani.co.kr/plani/css/xeicon.min.css)
13:46:02	0/0	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2017%20Sep%202021%2004:46:01%20GMT	https://www.plani.co.kr/experiences/js?q=014527	C:/copy22222/ghf/www.plani.co.kr/experiences/js8a51	(from https://www.plani.co.kr/experiences/index/category/310)
13:46:02	48123/48123	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2017%20Sep%202021%2004:46:01%20GMT	https://www.plani.co.kr/_res/plani/module.js?q=014527	C:/copy22222/ghf/www.plani.co.kr/_res/plani/module8a51.js	(from https://www.plani.co.kr/experiences/index/category/310)
13:46:02	4617/4617	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2017%20Sep%202021%2004:46:01%20GMT	https://www.plani.co.kr/plani/js/common.js?q=014527	C:/copy22222/ghf/www.plani.co.kr/plani/js/common8a51.js	(from https://www.plani.co.kr/experiences/index/category/310)
13:46:02	15012/15012	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2017%20Sep%202021%2004:46:02%20GMT	https://www.plani.co.kr/plani/js/contents.js?q=014527	C:/copy22222/ghf/www.plani.co.kr/plani/js/contents8a51.js	(from https://www.plani.co.kr/experiences/index/category/310)
